"id","__typename","createdAt","dateType","edRelation","laws","name","registrationDeadlineType","time","updatedAt","updater"
"4b64e646-be59-4624-a31e-1e250f3ba8ba","State","2022-01-23T09:52:39.109Z","Post Received by","ED","(a) An absentee ballot shall be cast at a primary, election or referendum only if: (1) It is mailed by (A) the ballot applicant, (B) a designee of a person who applies for an absentee ballot because of illness or physical disability, or (C) a member of the immediate family of an applicant who is a student, so that it is received by the clerk of the municipality in which the applicant is qualified to vote not later than the close of the polls; (2) it is returned by the applicant in person to the clerk by the day before a regular election, special election or primary or prior to the opening of the polls on the day of a referendum; (3) it is returned by a designee of an ill or physically disabled ballot applicant, in person, to said clerk not later than the close of the polls on the day of the election, primary or referendum; (4) it is returned by a member of the immediate family of the absentee voter, in person, to said clerk not later than the close of the polls on the day of the election, primary or referendum; (5) in the case of a presidential or overseas ballot, it is mailed or otherwise returned pursuant to the provisions of section 9-158g; or (6) it is returned with the proper identification as required by the Help America Vote Act, P.L. 107-252, as amended from time to time, if applicable, inserted in the outer envelope so such identification can be viewed without opening the inner envelope. A person returning an absentee ballot to the municipal clerk pursuant to subdivision (3) or (4) of this subsection shall present identification and, on the outer envelope of the absentee ballot, sign his name in the presence of the municipal clerk, and indicate his address, his relationship to the voter or his position, and the date and time of such return. As used in this section, “immediate family” means a dependent relative who resides in the individual's household or any spouse, child or parent of the individual.(Sec. 9-140b)","Connecticut","Domestic Ballot Return Deadline","","2022-01-23T09:52:39.109Z",""
"24a71835-8009-4226-947e-afe355a86dc0","State","2022-01-23T09:52:40.681Z","Postmarked by","ED-28","   1.  Except as otherwise provided in NRS 293.502, 293D.230 and 293D.300:

      (a) For a primary or general election, or a recall or special election that is held on the same day as a primary or general election, the last day to register to vote:

             (1) By mail is the fourth Tuesday preceding the primary or general election.( NRS 293.560)","Nevada","Domestic Registration Deadline","","2022-01-23T09:52:40.681Z",""
"6ce42cbd-afc8-4b93-830f-3fe8eae25f98","State","2022-01-23T09:52:38.794Z","Post Received by","ED + 10","","Alaska","Domestic Ballot Return Deadline","","2022-01-23T09:52:38.794Z",""
"56e387d3-4e7e-45f5-84e8-39174460cbff","State","2022-01-23T09:52:38.920Z","Received by","ED - 7","(c)  The following may request an absentee ballot for one (1) or more elections, up to and including the next regularly scheduled general election for federal office, including without limitation any runoff elections that may occur as a result of the outcome of the general elections, by submitting one (1) application during that period of time in the manner provided under subsection (a) of this section:
(1)  A citizen of the United States temporarily residing outside the territorial limits of the United States;
(2)  A member of the uniformed services of the United States while in active duty or service, including his or her spouse or dependent, who by reason of active duty or service of the member is absent from the place of residence where the member, spouse, or dependent is otherwise qualified to vote; and
(3)  A member of the United States Merchant Marine while in active duty or service, including his or her spouse or dependent, who by reason of the active duty or service of the member is absent from the place of residence where the member, spouse, or dependent is otherwise qualified to vote. (7-5-404)","Arkansas","Overseas Ballot Request Deadline","","2022-01-23T09:52:38.920Z",""
"b95b4683-fa8b-4516-bb5f-5cda7288a395","State","2022-01-23T09:52:39.751Z","Received by","ED - 10","'-Any non-resident civilian citizen, otherwise qualified to vote, may make application to the election authority having jurisdiction over his precinct of former residence for a vote by mail ballot containing the Federal offices only not less than 10 days before a Federal election. (Sec. 20-2.2)","Illinois","Overseas Ballot Request Deadline","","2022-01-23T09:52:39.751Z",""
"0e2d2de9-c9af-4fe5-bda1-a14744c31121","State","2022-01-23T09:52:39.170Z","Blank","ED - 1","","Delaware","Overseas Ballot Request Deadline","12:00 PM","2022-01-23T09:52:39.170Z",""
"f497ba31-734e-46f2-beda-011b7e2ba642","State","2022-01-23T09:52:39.614Z","Post Received by","ED + 10","","Indiana","Military Ballot Return Deadline","12:00 PM","2022-01-23T09:52:39.614Z",""
"2b861479-28aa-4b70-9afc-66563e059217","State","2022-01-23T09:52:41.406Z","Received by","ED + 10","","VirginIslands","Overseas Ballot Return Deadline","","2022-01-23T09:52:41.406Z",""
"d69979ca-1e7c-4c2b-8c74-31505498a22a","State","2022-01-23T09:52:38.925Z","Blank","Mon before ED","(a) (1) (A) Except as provided in subdivision (a)(1)(B) of this section, early voting shall be available to any qualified elector who applies to the county clerk's designated early voting location, beginning fifteen (15) days before a preferential primary or general election between the hours of 8:00 a.m. and 6:00 p.m. Monday through Friday and 10:00 a.m. and 4:00 p.m. Saturday and ending at 5:00 p.m. on the Monday before the election (7-5-418)","Arkansas","Early Voting To","5:00 PM","2022-01-23T09:52:38.925Z",""
"e449953f-8923-48bf-a7fd-e27695aee9e6","State","2022-01-23T09:52:39.612Z","Blank","ED - 1","","Indiana","In-Person Absentee Voting To","12:00 PM","2022-01-23T09:52:39.612Z",""
"04eef18d-ea1f-4a7c-ae05-a69ec08cbed4","State","2022-01-23T09:52:41.165Z","Postmarked by","ED","","Wisconsin","Domestic Ballot Return Deadline","","2022-01-23T09:52:41.165Z",""
"7f29c42c-27d0-4789-a7b9-2eaca79e3ded","State","2022-01-23T09:52:40.941Z","Contact Local Election Office","","","Pennsylvania","In-Person Absentee Voting From","","2022-01-23T09:52:40.941Z",""
"a2ed0108-ddda-4d9b-8a8e-61ba2dc6ba93","State","2022-01-23T09:52:39.993Z","Blank","ED - 4 (except if Sat/Sun/Holiday, then next weekday)","C. Except as provided in R.S. 18:1308.1(C) and 1311(D)(1) and (5), all ballots received by the registrar by 4:30 p.m. on the day before election day shall be counted. (§1308. )","Louisiana","Domestic Ballot Request Deadline","4:30 PM","2022-01-23T09:52:39.993Z",""
"59780bc6-8957-488a-b1af-da8effb91b39","State","2022-01-23T09:52:40.812Z","Post Received by","ED + 6","","NorthDakota","Overseas Ballot Return Deadline","","2022-01-23T09:52:40.812Z",""
"1886a9a9-d53b-40ff-8618-278ad37c53ee","State","2022-01-23T09:52:40.012Z","Postmarked by","ED - 30","(1) Mail voter registration applications returned through the United States Postal Service shall be deemed to have been made as of the date of the postmark affixed to such application by the United States Postal Service, or if no such postmark is affixed or if the postmark affixed by the United States Postal Service is illegible or bears no date, such application shall be deemed to have been made timely if received through the United States mail by the registrar of voters no later than the close of business on the thirtieth day prior to an election.(§115.)","Louisiana","Overseas Registration Deadline","","2022-01-23T09:52:40.012Z",""
"f85f43d8-659d-4d15-bd86-01a5c4541724","State","2022-01-23T09:52:40.176Z","Blank","ED - 1","","Michigan","In-Person Absentee to","4:00 PM","2022-01-23T09:52:40.176Z",""
"0713d309-9d84-473f-879d-41f00cccc1a5","State","2022-01-23T09:52:41.142Z","Post Received by","ED","","Utah","Overseas Ballot Return Deadline","8:00 PM","2022-01-23T09:52:41.142Z",""
"a95700f6-4749-4643-b70e-1137414f7641","State","2022-01-23T09:52:41.141Z","Blank","ED - 4","","Utah","Early Voting To","","2022-01-23T09:52:41.141Z",""
"1e2d6b2e-b60a-4733-adde-3c98460b4915","State","2022-01-23T09:52:39.740Z","Request for Postal Ballot by","ED - 12","Sec. 3. (a) Except as provided in subsection (c) and section 6 of this chapter, an application for an absentee ballot must be received by the circuit court clerk (or, in a county subject to IC 3-6-5.2, the director of the board of elections and registration) not earlier than the date the registration period resumes under IC 3-7-13-10 nor later than the following: (4) 11:59 p.m. on the eighth day before election day if the application is: (A) a mailed application; (B) transmitted by electronic mail; (C) transmitted by fax; or (D) hand delivered;(IC 3-11-4-3)","Indiana","Domestic Ballot Request Deadline","11:59 PM","2022-01-23T09:52:39.740Z",""
"68901631-0505-413b-8d73-760eeff83ba4","State","2022-01-23T09:52:40.689Z","Blank","ED - 6 (presidential PE)","","NewJersey","Early Voting From","","2022-01-23T09:52:40.689Z",""
"5b6c4a85-a195-4cdf-9ffb-66bac7ea0fdf","State","2022-01-23T09:52:38.936Z","Postmarked by","ED","(a) All vote by mail ballots cast under this division shall be received by the elections official from whom they were obtained or by the precinct board no later than the close of the polls on election day.
(b) Notwithstanding subdivision (a), any vote by mail ballot cast under this division shall be timely cast if it is received by the voter’s elections official via the United States Postal Service or a bona fide private mail delivery company no later than three days after election day and either of the following is satisfied:
(1) The ballot is postmarked on or before election day or is time stamped or date stamped by a bona fide private mail delivery company on or before election day(3020)","California","Domestic Ballot Return Deadline","","2022-01-23T09:52:38.936Z",""
"23f014f6-0c6f-4388-bc2e-9808a677b319","State","2022-01-23T09:52:40.704Z","Email or Fax by","ED - 14","","NewMexico","Overseas Registration Deadline","","2022-01-23T09:52:40.704Z",""
"27a263d3-b899-4a38-b8d9-1c94d75cbde2","State","2022-01-23T09:52:38.868Z","Postmarked by","ED - 29","","Arizona","Domestic Registration Deadline","","2022-01-23T09:52:38.868Z",""
"cdf23dae-306f-414d-9d54-b0810b7450dc","State","2022-01-23T09:52:40.810Z","Contact Local Election Office","","a. Early voting must be authorized during the fifteen days immediately before the day of the election. The county auditor shall designate the business days and times during which the early voting election precinct will be open and publish notice of the early voting center locations, dates, and times in the official county newspaper once each week for three consecutive weeks immediately before the day of the election.(2)(a)(16-1-07-15)","NorthDakota","Early Voting From","","2022-01-23T09:52:40.810Z",""
"1977a945-012c-44fe-981b-dcfd3cd34f8f","State","2022-01-23T09:52:40.681Z","Received by","ED","","NewHampshire","Overseas Ballot Return Deadline","","2022-01-23T09:52:40.681Z",""
"c27fe285-64be-43ef-9dd8-b954bcf41003","State","2022-01-23T09:52:39.099Z","Blank","ED-1","(a) An elector desiring to vote by absentee ballot in an election for which the elector is a qualified elector may request an absentee ballot from the Department by filing a handwritten or electronically prepared statement with the department no later than 12:00 noon the day before the election.(b) A statement may be filed pursuant to this section by mailing it, delivering it, or causing it to be delivered to the Department.(5503)","Delaware","Domestic Ballot Request Deadline","12:00 PM","2022-01-23T09:52:39.099Z",""
"f7d64efa-22ab-4a76-98eb-2b26e8f79307","State","2022-01-23T09:52:39.368Z","Blank","4th Monday before ED","(d)  (1) There shall be a period of advance voting that shall commence:
(A)  On the fourth Monday immediately prior to each primary or election;and shall end on the Friday immediately prior to each primary, election, or runoff.(1-2-385)","Georgia","Early Voting From","","2022-01-23T09:52:39.368Z",""
"b9dd61a4-d18b-425f-9440-52db213aa6a6","State","2022-01-23T09:52:41.194Z","Received by","ED","","Washington","Overseas Ballot Request Deadline","8:00:00 PM","2022-01-23T09:52:41.194Z",""
"96d8a441-3e67-42d5-9e2e-3b1f5c23df8e","State","2022-01-23T09:52:41.143Z","Blank","ED","","Vermont","Domestic Ballot Return Deadline","","2022-01-23T09:52:41.143Z",""
"529a7581-da42-4345-80a8-32b601a44eaf","State","2022-01-23T09:52:40.376Z","Post Received by","ED","An eligible voter who receives absentee ballots as provided in this chapter shall mark them in the manner specified in the directions for casting the absentee ballots. The return envelope containing marked ballots may be mailed as provided in the directions for casting the absentee ballots or may be left with the county auditor or municipal clerk who transmitted the absentee ballots to the voter. If delivered in person, the return envelope must be submitted to the county auditor or municipal clerk by 3:00 p.m. on election day. (203B.08)","Minnesota","Domestic Ballot Return Deadline","8:00 PM","2022-01-23T09:52:40.376Z",""
"58016b98-81bb-4613-8041-d06888046ce8","State","2022-01-23T09:52:39.790Z","In the Election Office by","ED - 2","","Kansas","Early Voting To","12:00 PM","2022-01-23T09:52:39.790Z",""
